topic,topic2,Topic,party,sign,N,P,measure,threshold,label_Y_position,Label
general,vote,"Vote Choice, General Election",Democrat,-1,12,0.01507537688442211,Counterfactual,0.15,0.007537688442211055,NA
general,vote,"Vote Choice, General Election",Democrat,0,770,0.9673366834170855,Counterfactual,0.15,0.4987437185929648,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,14,0.017587939698492462,Counterfactual,0.15,0.9912060301507538,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,12,0.045454545454545456,Counterfactual,0.15,0.022727272727272728,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,240,0.9090909090909091,Counterfactual,0.15,0.49999999999999994,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,12,0.045454545454545456,Counterfactual,0.15,0.9772727272727272,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,41,0.047674418604651166,Counterfactual,0.15,0.023837209302325583,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,799,0.9290697674418604,Counterfactual,0.15,0.5122093023255814,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,20,0.023255813953488372,Counterfactual,0.15,0.9883720930232558,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,-1,1,0.023255813953488372,Counterfactual,0.15,0.011627906976744186,NA
primary,vote,"Vote Choice, Republican Primary",Democrat,0,41,0.9534883720930233,Counterfactual,0.15,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Democrat,1,1,0.023255813953488372,Counterfactual,0.15,0.9883720930232558,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,2,0.03333333333333333,Counterfactual,0.15,0.016666666666666666,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,57,0.95,Counterfactual,0.15,0.5083333333333333,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,1,1,0.016666666666666666,Counterfactual,0.15,0.9916666666666667,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,30,0.032679738562091505,Counterfactual,0.16,0.016339869281045753,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,798,0.869281045751634,Counterfactual,0.16,0.4673202614379085,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,90,0.09803921568627451,Counterfactual,0.16,0.9509803921568627,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,15,0.016163793103448277,Counterfactual,0.16,0.008081896551724138,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,768,0.8275862068965517,Counterfactual,0.16,0.42995689655172414,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,145,0.15625,Counterfactual,0.16,0.921875,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,12,0.0339943342776204,Counterfactual,0.16,0.0169971671388102,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,295,0.8356940509915014,Counterfactual,0.16,0.45184135977337114,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,46,0.13031161473087818,Counterfactual,0.16,0.9348441926345609,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,8,0.08,Counterfactual,0.16,0.04,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,84,0.84,Counterfactual,0.16,0.49999999999999994,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,8,0.08,Counterfactual,0.16,0.9599999999999999,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,12,0.01507537688442211,Counterfactual,0.16,0.007537688442211055,NA
general,vote,"Vote Choice, General Election",Democrat,0,771,0.9685929648241206,Counterfactual,0.16,0.49937185929648237,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,13,0.016331658291457288,Counterfactual,0.16,0.9918341708542714,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,8,0.030303030303030304,Counterfactual,0.16,0.015151515151515152,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,244,0.9242424242424242,Counterfactual,0.16,0.4924242424242424,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,12,0.045454545454545456,Counterfactual,0.16,0.9772727272727272,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,38,0.044186046511627906,Counterfactual,0.16,0.022093023255813953,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,804,0.9348837209302325,Counterfactual,0.16,0.5116279069767442,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,18,0.020930232558139535,Counterfactual,0.16,0.9895348837209302,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,-1,1,0.023255813953488372,Counterfactual,0.16,0.011627906976744186,NA
primary,vote,"Vote Choice, Republican Primary",Democrat,0,41,0.9534883720930233,Counterfactual,0.16,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Democrat,1,1,0.023255813953488372,Counterfactual,0.16,0.9883720930232558,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.16,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,58,0.9666666666666667,Counterfactual,0.16,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,1,1,0.016666666666666666,Counterfactual,0.16,0.9916666666666667,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,29,0.03159041394335512,Counterfactual,0.17,0.01579520697167756,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,804,0.8758169934640523,Counterfactual,0.17,0.4694989106753813,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,85,0.09259259259259259,Counterfactual,0.17,0.9537037037037037,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,15,0.016163793103448277,Counterfactual,0.17,0.008081896551724138,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,777,0.8372844827586207,Counterfactual,0.17,0.4348060344827586,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,136,0.14655172413793102,Counterfactual,0.17,0.9267241379310345,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,10,0.028328611898016998,Counterfactual,0.17,0.014164305949008499,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,297,0.8413597733711048,Counterfactual,0.17,0.44900849858356934,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,46,0.13031161473087818,Counterfactual,0.17,0.9348441926345608,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,7,0.07,Counterfactual,0.17,0.035,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,85,0.85,Counterfactual,0.17,0.49499999999999994,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,8,0.08,Counterfactual,0.17,0.9599999999999999,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,11,0.013819095477386936,Counterfactual,0.17,0.006909547738693468,NA
general,vote,"Vote Choice, General Election",Democrat,0,775,0.9736180904522613,Counterfactual,0.17,0.5006281407035176,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,10,0.01256281407035176,Counterfactual,0.17,0.9937185929648241,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,7,0.026515151515151516,Counterfactual,0.17,0.013257575757575758,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,245,0.928030303030303,Counterfactual,0.17,0.490530303030303,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,12,0.045454545454545456,Counterfactual,0.17,0.9772727272727272,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,37,0.04302325581395349,Counterfactual,0.17,0.021511627906976746,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,805,0.936046511627907,Counterfactual,0.17,0.511046511627907,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,18,0.020930232558139535,Counterfactual,0.17,0.9895348837209302,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,-1,1,0.023255813953488372,Counterfactual,0.17,0.011627906976744186,NA
primary,vote,"Vote Choice, Republican Primary",Democrat,0,42,0.9767441860465116,Counterfactual,0.17,0.5116279069767442,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.17,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,58,0.9666666666666667,Counterfactual,0.17,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,1,1,0.016666666666666666,Counterfactual,0.17,0.9916666666666667,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,28,0.030501089324618737,Counterfactual,0.18,0.015250544662309368,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,807,0.8790849673202614,Counterfactual,0.18,0.4700435729847494,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,83,0.09041394335511982,Counterfactual,0.18,0.9547930283224401,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,15,0.016163793103448277,Counterfactual,0.18,0.008081896551724138,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,781,0.8415948275862069,Counterfactual,0.18,0.4369612068965517,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,132,0.14224137931034483,Counterfactual,0.18,0.9288793103448276,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,10,0.028328611898016998,Counterfactual,0.18,0.014164305949008499,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,297,0.8413597733711048,Counterfactual,0.18,0.44900849858356934,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,46,0.13031161473087818,Counterfactual,0.18,0.9348441926345608,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,6,0.06,Counterfactual,0.18,0.03,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,86,0.86,Counterfactual,0.18,0.48999999999999994,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,8,0.08,Counterfactual,0.18,0.9599999999999999,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,11,0.013819095477386936,Counterfactual,0.18,0.006909547738693468,NA
general,vote,"Vote Choice, General Election",Democrat,0,776,0.9748743718592965,Counterfactual,0.18,0.5012562814070352,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,9,0.011306532663316583,Counterfactual,0.18,0.9943467336683417,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,7,0.026515151515151516,Counterfactual,0.18,0.013257575757575758,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,246,0.9318181818181818,Counterfactual,0.18,0.4924242424242424,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,11,0.041666666666666664,Counterfactual,0.18,0.9791666666666665,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,35,0.040697674418604654,Counterfactual,0.18,0.020348837209302327,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,808,0.9395348837209302,Counterfactual,0.18,0.5104651162790697,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,17,0.019767441860465116,Counterfactual,0.18,0.9901162790697673,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,-1,1,0.023255813953488372,Counterfactual,0.18,0.011627906976744186,NA
primary,vote,"Vote Choice, Republican Primary",Democrat,0,42,0.9767441860465116,Counterfactual,0.18,0.5116279069767442,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.18,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,58,0.9666666666666667,Counterfactual,0.18,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,1,1,0.016666666666666666,Counterfactual,0.18,0.9916666666666667,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,26,0.02832244008714597,Counterfactual,0.19,0.014161220043572984,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,815,0.8877995642701525,Counterfactual,0.19,0.47222222222222227,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,77,0.08387799564270153,Counterfactual,0.19,0.9580610021786492,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,15,0.016163793103448277,Counterfactual,0.19,0.008081896551724138,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,789,0.8502155172413793,Counterfactual,0.19,0.44127155172413796,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,124,0.1336206896551724,Counterfactual,0.19,0.9331896551724138,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,9,0.025495750708215296,Counterfactual,0.19,0.012747875354107648,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,300,0.8498583569405099,Counterfactual,0.19,0.45042492917847027,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,44,0.12464589235127478,Counterfactual,0.19,0.9376770538243626,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,6,0.06,Counterfactual,0.19,0.03,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,86,0.86,Counterfactual,0.19,0.48999999999999994,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,8,0.08,Counterfactual,0.19,0.9599999999999999,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,10,0.01256281407035176,Counterfactual,0.19,0.00628140703517588,NA
general,vote,"Vote Choice, General Election",Democrat,0,777,0.9761306532663316,Counterfactual,0.19,0.5006281407035176,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,9,0.011306532663316583,Counterfactual,0.19,0.9943467336683417,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,7,0.026515151515151516,Counterfactual,0.19,0.013257575757575758,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,247,0.9356060606060606,Counterfactual,0.19,0.49431818181818177,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,10,0.03787878787878788,Counterfactual,0.19,0.981060606060606,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,34,0.03953488372093023,Counterfactual,0.19,0.019767441860465116,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,811,0.9430232558139535,Counterfactual,0.19,0.511046511627907,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,15,0.01744186046511628,Counterfactual,0.19,0.9912790697674418,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,-1,1,0.023255813953488372,Counterfactual,0.19,0.011627906976744186,NA
primary,vote,"Vote Choice, Republican Primary",Democrat,0,42,0.9767441860465116,Counterfactual,0.19,0.5116279069767442,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.19,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,58,0.9666666666666667,Counterfactual,0.19,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,1,1,0.016666666666666666,Counterfactual,0.19,0.9916666666666667,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,25,0.027233115468409588,Counterfactual,0.2,0.013616557734204794,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,820,0.8932461873638344,Counterfactual,0.2,0.4738562091503268,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,73,0.07952069716775599,Counterfactual,0.2,0.960239651416122,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,13,0.014008620689655173,Counterfactual,0.2,0.007004310344827586,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,804,0.8663793103448276,Counterfactual,0.2,0.44719827586206895,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,111,0.11961206896551724,Counterfactual,0.2,0.9401939655172413,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,9,0.025495750708215296,Counterfactual,0.2,0.012747875354107648,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,303,0.8583569405099151,Counterfactual,0.2,0.45467422096317284,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,41,0.11614730878186968,Counterfactual,0.2,0.9419263456090652,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,6,0.06,Counterfactual,0.2,0.03,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,86,0.86,Counterfactual,0.2,0.48999999999999994,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,8,0.08,Counterfactual,0.2,0.9599999999999999,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,8,0.010050251256281407,Counterfactual,0.2,0.005025125628140704,NA
general,vote,"Vote Choice, General Election",Democrat,0,779,0.9786432160804021,Counterfactual,0.2,0.4993718592964825,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,9,0.011306532663316583,Counterfactual,0.2,0.9943467336683417,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,7,0.026515151515151516,Counterfactual,0.2,0.013257575757575758,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,247,0.9356060606060606,Counterfactual,0.2,0.49431818181818177,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,10,0.03787878787878788,Counterfactual,0.2,0.981060606060606,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,29,0.03372093023255814,Counterfactual,0.2,0.01686046511627907,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,816,0.9488372093023256,Counterfactual,0.2,0.508139534883721,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,15,0.01744186046511628,Counterfactual,0.2,0.9912790697674418,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,0,43,1,Counterfactual,0.2,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.2,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,58,0.9666666666666667,Counterfactual,0.2,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,1,1,0.016666666666666666,Counterfactual,0.2,0.9916666666666667,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,23,0.02505446623093682,Counterfactual,0.21,0.01252723311546841,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,831,0.9052287581699346,Counterfactual,0.21,0.4776688453159041,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,64,0.06971677559912855,Counterfactual,0.21,0.9651416122004357,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,13,0.014008620689655173,Counterfactual,0.21,0.007004310344827586,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,809,0.8717672413793104,Counterfactual,0.21,0.44989224137931033,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,106,0.11422413793103449,Counterfactual,0.21,0.9428879310344828,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,9,0.025495750708215296,Counterfactual,0.21,0.012747875354107648,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,305,0.8640226628895185,Counterfactual,0.21,0.45750708215297453,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,39,0.11048158640226628,Counterfactual,0.21,0.9447592067988668,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,5,0.05,Counterfactual,0.21,0.025,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,88,0.88,Counterfactual,0.21,0.49000000000000005,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,7,0.07,Counterfactual,0.21,0.965,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,7,0.008793969849246231,Counterfactual,0.21,0.0043969849246231155,NA
general,vote,"Vote Choice, General Election",Democrat,0,780,0.9798994974874372,Counterfactual,0.21,0.4987437185929648,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,9,0.011306532663316583,Counterfactual,0.21,0.9943467336683417,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,7,0.026515151515151516,Counterfactual,0.21,0.013257575757575758,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,247,0.9356060606060606,Counterfactual,0.21,0.49431818181818177,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,10,0.03787878787878788,Counterfactual,0.21,0.981060606060606,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,27,0.031395348837209305,Counterfactual,0.21,0.015697674418604653,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,821,0.9546511627906977,Counterfactual,0.21,0.5087209302325582,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,12,0.013953488372093023,Counterfactual,0.21,0.9930232558139535,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,0,43,1,Counterfactual,0.21,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.21,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,58,0.9666666666666667,Counterfactual,0.21,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,1,1,0.016666666666666666,Counterfactual,0.21,0.9916666666666667,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,22,0.023965141612200435,Counterfactual,0.22,0.011982570806100218,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,837,0.9117647058823529,Counterfactual,0.22,0.4798474945533769,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,59,0.06427015250544663,Counterfactual,0.22,0.9678649237472767,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,13,0.014008620689655173,Counterfactual,0.22,0.007004310344827586,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,814,0.8771551724137931,Counterfactual,0.22,0.4525862068965517,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,101,0.10883620689655173,Counterfactual,0.22,0.9455818965517241,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,9,0.025495750708215296,Counterfactual,0.22,0.012747875354107648,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,308,0.8725212464589235,Counterfactual,0.22,0.46175637393767704,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,36,0.10198300283286119,Counterfactual,0.22,0.9490084985835694,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,5,0.05,Counterfactual,0.22,0.025,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,88,0.88,Counterfactual,0.22,0.49000000000000005,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,7,0.07,Counterfactual,0.22,0.965,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,7,0.008793969849246231,Counterfactual,0.22,0.0043969849246231155,NA
general,vote,"Vote Choice, General Election",Democrat,0,780,0.9798994974874372,Counterfactual,0.22,0.4987437185929648,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,9,0.011306532663316583,Counterfactual,0.22,0.9943467336683417,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,6,0.022727272727272728,Counterfactual,0.22,0.011363636363636364,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,249,0.9431818181818182,Counterfactual,0.22,0.4943181818181818,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,9,0.03409090909090909,Counterfactual,0.22,0.9829545454545454,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,27,0.031395348837209305,Counterfactual,0.22,0.015697674418604653,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,823,0.9569767441860465,Counterfactual,0.22,0.5098837209302325,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,10,0.011627906976744186,Counterfactual,0.22,0.9941860465116279,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,0,43,1,Counterfactual,0.22,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.22,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,58,0.9666666666666667,Counterfactual,0.22,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,1,1,0.016666666666666666,Counterfactual,0.22,0.9916666666666667,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,22,0.023965141612200435,Counterfactual,0.23,0.011982570806100218,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,839,0.9139433551198257,Counterfactual,0.23,0.4809368191721133,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,57,0.06209150326797386,Counterfactual,0.23,0.9689542483660131,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,13,0.014008620689655173,Counterfactual,0.23,0.007004310344827586,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,814,0.8771551724137931,Counterfactual,0.23,0.4525862068965517,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,101,0.10883620689655173,Counterfactual,0.23,0.9455818965517241,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,9,0.025495750708215296,Counterfactual,0.23,0.012747875354107648,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,308,0.8725212464589235,Counterfactual,0.23,0.46175637393767704,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,36,0.10198300283286119,Counterfactual,0.23,0.9490084985835694,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,5,0.05,Counterfactual,0.23,0.025,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,88,0.88,Counterfactual,0.23,0.49000000000000005,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,7,0.07,Counterfactual,0.23,0.965,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,7,0.008793969849246231,Counterfactual,0.23,0.0043969849246231155,NA
general,vote,"Vote Choice, General Election",Democrat,0,780,0.9798994974874372,Counterfactual,0.23,0.4987437185929648,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,9,0.011306532663316583,Counterfactual,0.23,0.9943467336683417,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,6,0.022727272727272728,Counterfactual,0.23,0.011363636363636364,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,249,0.9431818181818182,Counterfactual,0.23,0.4943181818181818,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,9,0.03409090909090909,Counterfactual,0.23,0.9829545454545454,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,27,0.031395348837209305,Counterfactual,0.23,0.015697674418604653,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,823,0.9569767441860465,Counterfactual,0.23,0.5098837209302325,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,10,0.011627906976744186,Counterfactual,0.23,0.9941860465116279,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,0,43,1,Counterfactual,0.23,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.23,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,58,0.9666666666666667,Counterfactual,0.23,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,1,1,0.016666666666666666,Counterfactual,0.23,0.9916666666666667,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,22,0.023965141612200435,Counterfactual,0.24,0.011982570806100218,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,839,0.9139433551198257,Counterfactual,0.24,0.4809368191721133,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,57,0.06209150326797386,Counterfactual,0.24,0.9689542483660131,"More
likely"
