Topic,Party,actual,predicted,cf_diff,cf_se,cf_p,more_pct,less_pct,change_diff,change_se,change_p
Believe Trump mishandled docs,Republican,25.040567782459398,22.531624644800647,2.508943137658787,0.6184234089690659,5.393879065029705e-5,16.715662132510403,38.544543873792406,-21.82888174128205,2.826033639347707,2.7013188181068683e-14
Believe Trump mishandled docs,Democrat,85.43126126374034,80.264962875,5.166298388740334,0.634448954944699,1.2382245492024433e-15,73.89573872639063,6.055999426894751,67.83973929949593,2.450155964245152,3.2901910216297237e-125
Believe Trump mishandled docs,Independent,59.18087418521384,56.67982512651414,2.501049058699727,1.0433690228605634,0.017046651508015837,39.55354663887059,15.34930625032111,24.20424038854951,4.370045486533049,5.7824108971856206e-8
Vote for Trump (general election),Republican,64.8481438437694,61.44234569911459,3.4057981446548196,3.1132861164683168,0.27662885273245086,33.84902664001949,15.335711559790823,18.513315080228672,7.358468110919541,0.013289586097050771
Vote for Trump (general election),Democrat,8.456810259072379,7.939514022537426,0.5172962365349529,0.6852936778146651,0.4505605245425909,7.096728238552806,61.77348596843739,-54.67675772988457,2.607450955601064,1.822534210107587e-80
Vote for Trump (general election),Independent,37.52163742579909,36.950370654350714,0.5712667714483919,1.0441355679969455,0.5847606789642348,19.02361161807951,32.58209341055361,-13.558481792474108,4.834340035673886,0.0053546015432572105
Vote for Trump (primary election),Republican,67.44264037065216,69.08760116090991,-1.6449607902577588,0.6376634287988664,0.010054617985703292,45.8029537209788,14.093709569319241,31.70924415165964,2.9570448841139574,2.476979995291915e-25
Vote for Trump (primary election),Democrat,35.28757510517165,33.727994714804446,1.5595803903672,1.1482464540264041,0.1816429490778705,21.043521974834956,39.92695541858547,-18.883433443750505,15.65271770198278,0.2349308157363032
Vote for Trump (primary election),Independent,42.52905540667084,44.87294632149035,-2.343890914819525,2.608865994548791,0.37260679725858226,23.352492368628653,27.382595086323736,-4.0301027176950885,12.166522816155592,0.7417180573195066
